fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,quality_label,wine_type,alcohol_g_per_L,acidity_to_alcohol_ratio,SO2_ratio,alc_acid_ratio
7.9,0.51,0.25,2.9,0.077,21.0,45.0,0.9974,3.49,0.96,12.1,6,medium,red,95.46900000000001,0.08274937414239177,46.666666666666664,153.1645569620253
6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5,low,red,80.47800000000001,0.08449514152936205,36.206896551724135,150.0
6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5,low,red,80.47800000000001,0.08449514152936205,36.206896551724135,150.0
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,low,red,71.799,0.1225643811195142,33.33333333333333,103.40909090909089
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,low,red,71.799,0.1225643811195142,33.33333333333333,103.40909090909089
8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,6,medium,red,73.37700000000001,0.11856576311378222,22.58064516129032,106.89655172413795
7.6,0.685,0.23,2.3,0.111,20.0,84.0,0.9964,3.21,0.61,9.3,5,low,red,73.37700000000001,0.10357468961663735,23.809523809523807,122.36842105263159
8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,6,medium,red,73.37700000000001,0.11856576311378222,22.58064516129032,106.89655172413795
10.4,0.28,0.54,2.7,0.105,5.0,19.0,0.9988,3.25,0.63,9.5,5,low,red,74.955,0.13874991661663666,26.31578947368421,91.34615384615384
7.6,0.41,0.14,3.0,0.087,21.0,43.0,0.9964,3.32,0.57,10.5,6,medium,red,82.845,0.0917375822318788,48.837209302325576,138.1578947368421
10.1,0.935,0.22,3.4,0.105,11.0,86.0,1.001,3.43,0.64,11.3,4,low,red,89.15700000000001,0.11328330921856947,12.790697674418606,111.88118811881189
7.9,0.35,0.21,1.9,0.073,46.0,102.0,0.9964,3.27,0.58,9.5,5,low,red,74.955,0.105396571276099,45.09803921568628,120.25316455696202
8.7,0.84,0.0,1.4,0.065,24.0,33.0,0.9954,3.27,0.55,9.7,5,low,red,76.533,0.1136764532946572,72.72727272727273,111.49425287356323
9.6,0.88,0.28,2.4,0.086,30.0,147.0,0.9979,3.24,0.53,9.4,5,low,red,74.166,0.12943936574710785,20.408163265306122,97.91666666666667
9.5,0.885,0.27,2.3,0.084,31.0,145.0,0.9978,3.24,0.53,9.4,5,low,red,74.166,0.12809103902057548,21.379310344827587,98.94736842105264
7.7,0.915,0.12,2.2,0.143,7.0,23.0,0.9964,3.35,0.65,10.2,7,medium,red,80.47800000000001,0.09567832202589527,30.434782608695656,132.46753246753244
8.9,0.29,0.35,1.9,0.067,25.0,57.0,0.997,3.18,1.36,10.3,6,medium,red,81.26700000000001,0.10951554751621198,43.859649122807014,115.73033707865167
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,low,red,74.166,0.13348434592670497,40.0,94.94949494949495
9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,5,low,red,74.955,0.1267427122940431,30.88235294117647,100.0
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,low,red,74.166,0.13348434592670497,40.0,94.94949494949495
9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,5,low,red,74.955,0.1267427122940431,30.88235294117647,100.0
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,low,red,74.166,0.13348434592670497,40.0,94.94949494949495
7.8,0.64,0.1,6.0,0.115,5.0,11.0,0.9984,3.37,0.69,10.1,7,medium,red,79.68900000000001,0.09788051048450852,45.45454545454545,129.4871794871795
7.3,0.67,0.05,3.6,0.107,6.0,20.0,0.9972,3.4,0.63,10.1,5,low,red,79.68900000000001,0.09160611878678361,30.0,138.35616438356163
8.3,0.845,0.01,2.2,0.07,5.0,14.0,0.9967,3.32,0.58,11.0,4,low,red,86.79,0.09563313745823251,35.714285714285715,132.5301204819277
8.7,0.48,0.3,2.8,0.066,10.0,28.0,0.9964,3.33,0.67,11.2,7,medium,red,88.36800000000001,0.09845192829983702,35.714285714285715,128.73563218390805
6.7,0.42,0.27,8.6,0.068,24.0,148.0,0.9948,3.16,0.57,11.3,6,medium,red,89.15700000000001,0.07514833383806094,16.216216216216218,168.65671641791045
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,low,red,75.744,0.14126531474440218,25.0,89.7196261682243
9.8,0.88,0.25,2.5,0.104,35.0,155.0,1.001,3.41,0.67,11.2,5,low,red,88.36800000000001,0.1108998732572877,22.58064516129032,114.28571428571428
15.9,0.36,0.65,7.5,0.096,22.0,71.0,0.9976,2.98,0.84,14.9,5,low,red,117.561,0.1352489345956567,30.985915492957744,93.71069182389937
9.4,0.33,0.59,2.8,0.079,9.0,30.0,0.9976,3.12,0.54,12.0,6,medium,red,94.68,0.09928179129700042,30.0,127.6595744680851
8.6,0.47,0.47,2.4,0.074,7.0,29.0,0.9979,3.08,0.46,9.5,5,low,red,74.955,0.11473550797144953,24.137931034482758,110.46511627906976
9.7,0.55,0.17,2.9,0.087,20.0,53.0,1.0004,3.14,0.61,9.4,5,low,red,74.166,0.13078769247364022,37.735849056603776,96.90721649484537
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,low,red,75.744,0.14126531474440218,25.0,89.7196261682243
12.0,0.5,0.59,1.4,0.073,23.0,42.0,0.998,2.92,0.68,10.5,7,medium,red,82.845,0.14484881405033498,54.761904761904766,87.5
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,medium,red,75.744,0.09505703422053233,25.0,133.33333333333331
7.1,0.84,0.02,4.4,0.096,5.0,13.0,0.997,3.41,0.57,11.0,4,low,red,86.79,0.08180665975342781,38.46153846153847,154.92957746478874
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,medium,red,75.744,0.09505703422053233,25.0,133.33333333333331
7.5,0.42,0.31,1.6,0.08,15.0,42.0,0.9978,3.31,0.64,9.0,5,low,red,71.01,0.10561892691170258,35.714285714285715,120.0
7.2,0.57,0.06,1.6,0.076,9.0,27.0,0.9972,3.36,0.7,9.6,6,medium,red,75.744,0.09505703422053233,33.33333333333333,133.33333333333331
10.1,0.28,0.46,1.8,0.05,5.0,13.0,0.9974,3.04,0.79,10.2,6,medium,red,80.47800000000001,0.12550013668331716,38.46153846153847,100.99009900990099
12.1,0.4,0.52,2.0,0.092,15.0,54.0,1.0,3.03,0.66,10.2,5,low,red,80.47800000000001,0.15035164889783542,27.77777777777778,84.29752066115702
9.4,0.59,0.14,2.0,0.084,25.0,48.0,0.9981,3.14,0.56,9.7,5,low,red,76.533,0.12282283459422733,52.083333333333336,103.19148936170212
8.3,0.49,0.36,1.8,0.222,6.0,16.0,0.998,3.18,0.6,9.5,6,medium,red,74.955,0.11073310653058503,37.5,114.45783132530119
11.3,0.34,0.45,2.0,0.082,6.0,15.0,0.9988,2.94,0.66,9.2,6,medium,red,72.58800000000001,0.15567311401333553,40.0,81.41592920353982
10.0,0.73,0.43,2.3,0.059,15.0,31.0,0.9966,3.15,0.57,11.0,5,low,red,86.79,0.11522064754003916,48.38709677419355,110.00000000000001
11.3,0.34,0.45,2.0,0.082,6.0,15.0,0.9988,2.94,0.66,9.2,6,medium,red,72.58800000000001,0.15567311401333553,40.0,81.41592920353982
6.9,0.4,0.24,2.5,0.083,30.0,45.0,0.9959,3.26,0.58,10.0,5,low,red,78.9,0.08745247148288973,66.66666666666666,144.92753623188406
8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,low,red,74.955,0.1093989727169635,38.46153846153847,115.85365853658539
9.8,1.24,0.34,2.0,0.079,32.0,151.0,0.998,3.15,0.53,9.5,5,low,red,74.955,0.13074511373490763,21.192052980132452,96.93877551020408
8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,low,red,74.955,0.1093989727169635,38.46153846153847,115.85365853658539
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6,medium,red,73.37700000000001,0.1471850852446952,41.17647058823529,86.11111111111111
9.3,0.41,0.39,2.2,0.064,12.0,31.0,0.9984,3.26,0.65,10.2,5,low,red,80.47800000000001,0.11555953179750987,38.70967741935484,109.6774193548387
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6,medium,red,73.37700000000001,0.1471850852446952,41.17647058823529,86.11111111111111
8.6,0.8,0.11,2.3,0.084,12.0,31.0,0.9979,3.4,0.48,9.9,5,low,red,78.111,0.11009972987159299,38.70967741935484,115.11627906976744
8.3,0.78,0.1,2.6,0.081,45.0,87.0,0.9983,3.48,0.53,10.0,5,low,red,78.9,0.10519645120405577,51.724137931034484,120.48192771084337
10.8,0.26,0.45,3.3,0.06,20.0,49.0,0.9972,3.13,0.54,9.6,5,low,red,75.744,0.14258555133079848,40.816326530612244,88.88888888888889
13.3,0.43,0.58,1.9,0.07,15.0,40.0,1.0004,3.06,0.49,9.0,5,low,red,71.01,0.18729756372341924,37.5,67.66917293233082
8.0,0.45,0.23,2.2,0.094,16.0,29.0,0.9962,3.21,0.49,10.2,6,medium,red,80.47800000000001,0.099406048858073,55.172413793103445,127.49999999999999
8.5,0.46,0.31,2.25,0.078,32.0,58.0,0.998,3.33,0.54,9.8,5,low,red,77.322,0.1099299035203435,55.172413793103445,115.29411764705884
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5,low,red,89.15700000000001,0.0908509707594468,33.33333333333333,139.5061728395062
9.8,0.98,0.32,2.3,0.078,35.0,152.0,0.998,3.25,0.48,9.4,5,low,red,74.166,0.1321360192001726,23.026315789473685,95.91836734693877
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5,low,red,89.15700000000001,0.0908509707594468,33.33333333333333,139.5061728395062
7.1,0.65,0.18,1.8,0.07,13.0,40.0,0.997,3.44,0.6,9.1,5,low,red,71.799,0.09888717113051712,32.5,128.16901408450704
9.1,0.64,0.23,3.1,0.095,13.0,38.0,0.9998,3.28,0.59,9.7,5,low,red,76.533,0.11890295689441155,34.21052631578947,106.5934065934066
7.7,0.66,0.04,1.6,0.039,4.0,9.0,0.9962,3.4,0.47,9.4,5,low,red,74.166,0.10382115794299275,44.44444444444444,122.07792207792207
8.1,0.38,0.48,1.8,0.157,5.0,17.0,0.9976,3.3,1.05,9.4,5,low,red,74.166,0.10921446484912224,29.411764705882355,116.0493827160494
7.4,1.185,0.0,4.25,0.097,5.0,14.0,0.9966,3.63,0.54,10.7,3,low,red,84.423,0.08765383840896439,35.714285714285715,144.59459459459458
9.2,0.92,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,0.54,9.8,5,low,red,77.322,0.11898295439848942,12.903225806451612,106.5217391304348
8.6,0.49,0.51,2.0,0.422,16.0,62.0,0.9979,3.03,1.17,9.0,5,low,red,71.01,0.12110970285875228,25.806451612903224,104.65116279069768
9.0,0.48,0.32,2.8,0.084,21.0,122.0,0.9984,3.32,0.62,9.4,5,low,red,74.166,0.1213494053879136,17.21311475409836,104.44444444444446
9.0,0.47,0.31,2.7,0.084,24.0,125.0,0.9984,3.31,0.61,9.4,5,low,red,74.166,0.1213494053879136,19.2,104.44444444444446
5.1,0.47,0.02,1.3,0.034,18.0,44.0,0.9921,3.9,0.62,12.8,6,medium,red,100.992,0.050499049429657786,40.909090909090914,250.9803921568628
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,medium,red,74.955,0.09338936695350544,32.0,135.71428571428572
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,medium,red,74.955,0.09338936695350544,32.0,135.71428571428572
9.4,0.615,0.28,3.2,0.087,18.0,72.0,1.0001,3.31,0.53,9.7,5,low,red,76.533,0.12282283459422733,25.0,103.19148936170212
11.8,0.38,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,6,medium,red,85.212,0.1384781486175656,26.31578947368421,91.52542372881356
10.6,1.02,0.43,2.9,0.076,26.0,88.0,0.9984,3.08,0.57,10.1,6,medium,red,79.68900000000001,0.13301710399176797,29.545454545454547,95.28301886792453
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,medium,red,74.955,0.09338936695350544,32.0,135.71428571428572
7.0,0.64,0.02,2.1,0.067,9.0,23.0,0.997,3.47,0.67,9.4,6,medium,red,74.166,0.09438287085726614,39.130434782608695,134.2857142857143
7.5,0.38,0.48,2.6,0.073,22.0,84.0,0.9972,3.32,0.7,9.6,4,low,red,75.744,0.09901774397972117,26.190476190476193,128.0
9.1,0.765,0.04,1.6,0.078,4.0,14.0,0.998,3.29,0.54,9.7,4,low,red,76.533,0.11890295689441155,28.57142857142857,106.5934065934066
8.4,1.035,0.15,6.0,0.073,11.0,54.0,0.999,3.37,0.49,9.9,5,low,red,78.111,0.10753927103736989,20.37037037037037,117.85714285714286
7.0,0.78,0.08,2.0,0.093,10.0,19.0,0.9956,3.4,0.47,10.0,5,low,red,78.9,0.08871989860583016,52.63157894736842,142.85714285714286
7.4,0.49,0.19,3.0,0.077,16.0,37.0,0.9966,3.37,0.51,10.5,5,low,red,82.845,0.0893234353310399,43.24324324324324,141.89189189189187
7.8,0.545,0.12,2.5,0.068,11.0,35.0,0.996,3.34,0.61,11.6,6,medium,red,91.524,0.08522354792185656,31.428571428571427,148.71794871794873
9.7,0.31,0.47,1.6,0.062,13.0,33.0,0.9983,3.27,0.66,10.0,6,medium,red,78.9,0.12294043092522178,39.39393939393939,103.09278350515466
10.6,1.025,0.43,2.8,0.08,21.0,84.0,0.9985,3.06,0.57,10.1,5,low,red,79.68900000000001,0.13301710399176797,25.0,95.28301886792453
8.9,0.565,0.34,3.0,0.093,16.0,112.0,0.9998,3.38,0.61,9.5,5,low,red,74.955,0.11873790941231406,14.285714285714285,106.74157303370787
8.7,0.69,0.0,3.2,0.084,13.0,33.0,0.9992,3.36,0.45,9.4,5,low,red,74.166,0.11730442520831648,39.39393939393939,108.04597701149427
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5,low,red,74.166,0.10786613812258987,20.833333333333336,117.5
9.9,0.74,0.28,2.6,0.078,21.0,77.0,0.998,3.28,0.51,9.8,5,low,red,77.322,0.12803600527663536,27.27272727272727,98.98989898989899
7.2,0.49,0.18,2.7,0.069,13.0,34.0,0.9967,3.29,0.48,9.2,6,medium,red,72.58800000000001,0.0991899487518598,38.23529411764706,127.77777777777777
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5,low,red,74.166,0.10786613812258987,20.833333333333336,117.5
7.6,0.46,0.11,2.6,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,5,low,red,78.9,0.09632446134347274,24.489795918367346,131.57894736842107
8.4,0.56,0.04,2.0,0.082,10.0,22.0,0.9976,3.22,0.44,9.6,5,low,red,75.744,0.11089987325728771,45.45454545454545,114.28571428571428
7.1,0.66,0.0,3.9,0.086,17.0,45.0,0.9976,3.46,0.54,9.5,5,low,red,74.955,0.09472350076712693,37.77777777777778,133.80281690140845
8.4,0.56,0.04,2.0,0.082,10.0,22.0,0.9976,3.22,0.44,9.6,5,low,red,75.744,0.11089987325728771,45.45454545454545,114.28571428571428
8.9,0.48,0.24,2.85,0.094,35.0,106.0,0.9982,3.1,0.53,9.2,5,low,red,72.58800000000001,0.12260979776271559,33.0188679245283,103.37078651685391
7.6,0.42,0.08,2.7,0.084,15.0,48.0,0.9968,3.21,0.59,10.0,5,low,red,78.9,0.09632446134347274,31.25,131.57894736842107
7.1,0.31,0.3,2.2,0.053,36.0,127.0,0.9965,2.94,1.62,9.5,5,low,red,74.955,0.09472350076712693,28.346456692913385,133.80281690140845
7.5,1.115,0.1,3.1,0.086,5.0,12.0,0.9958,3.54,0.6,11.2,4,low,red,88.36800000000001,0.08487235198261814,41.66666666666667,149.33333333333331
9.0,0.66,0.17,3.0,0.077,5.0,13.0,0.9976,3.29,0.55,10.4,5,low,red,82.056,0.10968119333138344,38.46153846153847,115.55555555555557
8.1,0.72,0.09,2.8,0.084,18.0,49.0,0.9994,3.43,0.72,11.1,6,medium,red,87.57900000000001,0.09248792518754495,36.734693877551024,137.03703703703704
6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5,low,red,74.955,0.0853845640717764,36.36363636363637,148.4375
6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5,low,red,74.955,0.0853845640717764,36.36363636363637,148.4375
6.4,0.865,0.03,3.2,0.071,27.0,58.0,0.995,3.61,0.49,12.7,6,medium,red,100.203,0.0638703432032973,46.55172413793103,198.43749999999997
9.5,0.55,0.66,2.3,0.387,12.0,37.0,0.9982,3.17,0.67,9.6,5,low,red,75.744,0.1254224757076468,32.432432432432435,101.05263157894737
8.9,0.875,0.13,3.45,0.088,4.0,14.0,0.9994,3.44,0.52,11.5,5,low,red,90.735,0.09808783821017249,28.57142857142857,129.21348314606743
7.3,0.835,0.03,2.1,0.092,10.0,19.0,0.9966,3.39,0.47,9.6,5,low,red,75.744,0.0963772708069286,52.63157894736842,131.50684931506848
7.0,0.45,0.34,2.7,0.082,16.0,72.0,0.998,3.55,0.6,9.5,5,low,red,74.955,0.09338936695350544,22.22222222222222,135.71428571428572
7.7,0.56,0.2,2.0,0.075,9.0,39.0,0.9987,3.48,0.62,9.3,5,low,red,73.37700000000001,0.10493751448001416,23.076923076923077,120.7792207792208
7.7,0.965,0.1,2.1,0.112,11.0,22.0,0.9963,3.26,0.5,9.5,5,low,red,74.955,0.10272830364885599,50.0,123.37662337662339
7.7,0.965,0.1,2.1,0.112,11.0,22.0,0.9963,3.26,0.5,9.5,5,low,red,74.955,0.10272830364885599,50.0,123.37662337662339
8.2,0.59,0.0,2.5,0.093,19.0,58.0,1.0002,3.5,0.65,9.3,6,medium,red,73.37700000000001,0.11175163879689819,32.758620689655174,113.41463414634147
9.0,0.46,0.23,2.8,0.092,28.0,104.0,0.9983,3.1,0.56,9.2,5,low,red,72.58800000000001,0.12398743593982475,26.923076923076923,102.22222222222221
9.0,0.69,0.0,2.4,0.088,19.0,38.0,0.999,3.35,0.6,9.3,5,low,red,73.37700000000001,0.12265423770391265,50.0,103.33333333333334
8.3,0.76,0.29,4.2,0.075,12.0,16.0,0.9965,3.45,0.68,11.5,6,medium,red,90.735,0.0914751749600485,75.0,138.55421686746988
9.2,0.53,0.24,2.6,0.078,28.0,139.0,0.99788,3.21,0.57,9.5,5,low,red,74.955,0.12274031085317856,20.14388489208633,103.2608695652174
6.5,0.615,0.0,1.9,0.065,9.0,18.0,0.9972,3.46,0.65,9.2,5,low,red,72.58800000000001,0.08954648151209565,50.0,141.53846153846152
11.6,0.41,0.58,2.8,0.096,25.0,101.0,1.00024,3.13,0.53,10.0,5,low,red,78.9,0.14702154626108999,24.752475247524753,86.20689655172414
11.1,0.39,0.54,2.7,0.095,21.0,101.0,1.0001,3.13,0.51,9.5,5,low,red,74.955,0.14808885331198718,20.792079207920793,85.58558558558559
7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6,medium,red,74.955,0.09739176839436996,42.857142857142854,130.13698630136986
8.2,0.34,0.38,2.5,0.08,12.0,57.0,0.9978,3.3,0.47,9.0,6,medium,red,71.01,0.11547669342346147,21.052631578947366,109.75609756097562
8.6,0.33,0.4,2.6,0.083,16.0,68.0,0.99782,3.3,0.48,9.4,5,low,red,74.166,0.1159560984817841,23.52941176470588,109.30232558139537
7.2,0.5,0.18,2.1,0.071,12.0,31.0,0.99761,3.52,0.72,9.6,6,medium,red,75.744,0.09505703422053233,38.70967741935484,133.33333333333331
7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6,medium,red,74.955,0.09739176839436996,42.857142857142854,130.13698630136986
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,low,red,74.955,0.11073310653058503,42.5,114.45783132530119
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,low,red,74.955,0.11073310653058503,42.5,114.45783132530119
7.6,0.54,0.13,2.5,0.097,24.0,66.0,0.99785,3.39,0.61,9.4,5,low,red,74.166,0.10247283121646038,36.36363636363637,123.6842105263158
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,low,red,74.955,0.11073310653058503,42.5,114.45783132530119
7.8,0.48,0.68,1.7,0.415,14.0,32.0,0.99656,3.09,1.06,9.1,6,medium,red,71.799,0.10863661053775121,43.75,116.66666666666667
7.8,0.91,0.07,1.9,0.058,22.0,47.0,0.99525,3.51,0.43,10.7,6,medium,red,84.423,0.09239188372836786,46.808510638297875,137.17948717948718
6.3,0.98,0.01,2.0,0.057,15.0,33.0,0.99488,3.6,0.46,11.2,6,medium,red,88.36800000000001,0.07129277566539922,45.45454545454545,177.77777777777777
8.1,0.87,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5,low,red,77.322,0.10475673158997438,32.25806451612903,120.98765432098766
8.1,0.87,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5,low,red,77.322,0.10475673158997438,32.25806451612903,120.98765432098766
8.8,0.42,0.21,2.5,0.092,33.0,88.0,0.99823,3.19,0.52,9.2,5,low,red,72.58800000000001,0.12123215958560643,37.5,104.54545454545452
9.0,0.58,0.25,2.8,0.075,9.0,104.0,0.99779,3.23,0.57,9.7,5,low,red,76.533,0.11759633099447298,8.653846153846153,107.77777777777777
9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.99738,3.25,0.42,9.6,5,low,red,75.744,0.12278200253485426,14.285714285714285,103.2258064516129
8.8,0.7,0.0,1.7,0.069,8.0,19.0,0.99701,3.31,0.53,10.0,6,medium,red,78.9,0.11153358681875793,42.10526315789473,113.63636363636363
9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.99738,3.25,0.42,9.6,5,low,red,75.744,0.12278200253485426,14.285714285714285,103.2258064516129
9.1,0.68,0.11,2.8,0.093,11.0,44.0,0.99888,3.31,0.55,9.5,6,medium,red,74.955,0.12140617703955707,25.0,104.39560439560441
9.2,0.67,0.1,3.0,0.091,12.0,48.0,0.99888,3.31,0.54,9.5,6,medium,red,74.955,0.12274031085317856,25.0,103.2608695652174
8.8,0.59,0.18,2.9,0.089,12.0,74.0,0.99738,3.14,0.54,9.4,5,low,red,74.166,0.11865275193484887,16.216216216216218,106.81818181818181
7.5,0.6,0.32,2.7,0.103,13.0,98.0,0.99938,3.45,0.62,9.5,5,low,red,74.955,0.10006003602161297,13.26530612244898,126.66666666666666
7.1,0.59,0.02,2.3,0.082,24.0,94.0,0.99744,3.55,0.53,9.7,6,medium,red,76.533,0.09277043889563978,25.53191489361702,136.61971830985914
7.9,0.72,0.01,1.9,0.076,7.0,32.0,0.99668,3.39,0.54,9.6,5,low,red,75.744,0.1042986903253063,21.875,121.51898734177213
7.1,0.59,0.02,2.3,0.082,24.0,94.0,0.99744,3.55,0.53,9.7,6,medium,red,76.533,0.09277043889563978,25.53191489361702,136.61971830985914
9.4,0.685,0.26,2.4,0.082,23.0,143.0,0.9978,3.28,0.55,9.4,5,low,red,74.166,0.1267427122940431,16.083916083916083,100.0
9.5,0.57,0.27,2.3,0.082,23.0,144.0,0.99782,3.27,0.55,9.4,5,low,red,74.166,0.12809103902057548,15.972222222222221,98.94736842105264
7.9,0.4,0.29,1.8,0.157,1.0,44.0,0.9973,3.3,0.92,9.5,6,medium,red,74.955,0.105396571276099,2.272727272727273,120.25316455696202
7.9,0.4,0.3,1.8,0.157,2.0,45.0,0.99727,3.31,0.91,9.5,6,medium,red,74.955,0.105396571276099,4.444444444444445,120.25316455696202
7.2,1.0,0.0,3.0,0.102,7.0,16.0,0.99586,3.43,0.46,10.0,5,low,red,78.9,0.09125475285171102,43.75,138.88888888888889
6.9,0.765,0.18,2.4,0.243,5.5,48.0,0.99612,3.4,0.6,10.3,6,medium,red,81.26700000000001,0.08490531211931042,11.458333333333332,149.27536231884056
6.9,0.635,0.17,2.4,0.241,6.0,18.0,0.9961,3.4,0.59,10.3,6,medium,red,81.26700000000001,0.08490531211931042,33.33333333333333,149.27536231884056
8.3,0.43,0.3,3.4,0.079,7.0,34.0,0.99788,3.36,0.61,10.5,5,low,red,82.845,0.10018709638481503,20.588235294117645,126.50602409638554
7.1,0.52,0.03,2.6,0.076,21.0,92.0,0.99745,3.5,0.6,9.8,5,low,red,77.322,0.09182380176405162,22.82608695652174,138.0281690140845
7.0,0.57,0.0,2.0,0.19,12.0,45.0,0.99676,3.31,0.6,9.4,6,medium,red,74.166,0.09438287085726614,26.666666666666668,134.2857142857143
6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.99732,3.66,0.65,9.8,5,low,red,77.322,0.08406404386849797,24.324324324324326,150.7692307692308
9.0,0.82,0.05,2.4,0.081,26.0,96.0,0.99814,3.36,0.53,10.0,5,low,red,78.9,0.11406844106463877,27.083333333333332,111.11111111111111
6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.99732,3.66,0.65,9.8,5,low,red,77.322,0.08406404386849797,24.324324324324326,150.7692307692308
7.1,0.59,0.01,2.5,0.077,20.0,85.0,0.99746,3.55,0.59,9.8,5,low,red,77.322,0.09182380176405162,23.52941176470588,138.0281690140845
9.9,0.35,0.41,2.3,0.083,11.0,61.0,0.9982,3.21,0.5,9.5,5,low,red,74.955,0.13207924754852912,18.0327868852459,95.95959595959596
9.9,0.35,0.41,2.3,0.083,11.0,61.0,0.9982,3.21,0.5,9.5,5,low,red,74.955,0.13207924754852912,18.0327868852459,95.95959595959596
10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6,medium,red,79.68900000000001,0.1254878339544981,32.758620689655174,101.0
10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6,medium,red,79.68900000000001,0.1254878339544981,32.758620689655174,101.0
8.6,0.63,0.17,2.9,0.099,21.0,119.0,0.998,3.09,0.52,9.3,5,low,red,73.37700000000001,0.11720293825040543,17.647058823529413,108.13953488372094
7.4,0.37,0.43,2.6,0.082,18.0,82.0,0.99708,3.33,0.68,9.7,6,medium,red,76.533,0.09669031659545556,21.951219512195124,131.08108108108107
8.8,0.64,0.17,2.9,0.084,25.0,130.0,0.99818,3.23,0.54,9.6,5,low,red,75.744,0.11618081960287284,19.230769230769234,109.09090909090908
7.1,0.61,0.02,2.5,0.081,17.0,87.0,0.99745,3.48,0.6,9.7,6,medium,red,76.533,0.09277043889563978,19.54022988505747,136.61971830985914
7.7,0.6,0.0,2.6,0.055,7.0,13.0,0.99639,3.38,0.56,10.8,5,low,red,85.212,0.09036285969112332,53.84615384615385,140.25974025974025
10.1,0.27,0.54,2.3,0.065,7.0,26.0,0.99531,3.17,0.53,12.5,6,medium,red,98.625,0.10240811153358681,26.923076923076923,123.76237623762376
10.8,0.89,0.3,2.6,0.132,7.0,60.0,0.99786,2.99,1.18,10.2,5,low,red,80.47800000000001,0.13419816595839856,11.666666666666666,94.44444444444443
