fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,quality_label,wine_type,alcohol_g_per_L,acidity_to_alcohol_ratio,SO2_ratio,alc_acid_ratio,density_to_sugar_ratio
9.2,0.43,0.49,2.4,0.086,23.0,116.0,0.9976,3.23,0.64,9.5,5,low,red,74.955,0.12274031085317856,19.82758620689655,103.2608695652174,0.4156666666666667
10.4,0.64,0.24,2.8,0.105,29.0,53.0,0.9998,3.24,0.67,9.9,5,low,red,78.111,0.13314385937960083,54.71698113207547,95.1923076923077,0.3570714285714286
7.3,0.365,0.49,2.5,0.088,39.0,106.0,0.9966,3.36,0.78,11.0,5,low,red,86.79,0.08411107270422859,36.79245283018868,150.68493150684932,0.39864
7.0,0.38,0.49,2.5,0.097,33.0,85.0,0.9962,3.39,0.77,11.4,6,medium,red,89.946,0.07782447246125453,38.82352941176471,162.85714285714286,0.39848
8.2,0.42,0.49,2.6,0.084,32.0,55.0,0.9988,3.34,0.75,8.7,6,medium,red,68.643,0.11945864836909807,58.18181818181818,106.09756097560977,0.3841538461538461
9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,5,low,red,74.166,0.13348434592670497,18.181818181818183,94.94949494949495,0.4155833333333333
9.1,0.22,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,6,medium,red,81.26700000000001,0.11197657105590213,3.571428571428571,113.18681318681321,0.4757142857142857
11.9,0.38,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,5,low,red,81.26700000000001,0.14643090061156433,28.57142857142857,86.5546218487395,0.37051851851851847
11.9,0.38,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,5,low,red,81.26700000000001,0.14643090061156433,28.57142857142857,86.5546218487395,0.37051851851851847
10.3,0.27,0.24,2.1,0.072,15.0,33.0,0.9956,3.22,0.66,12.8,6,medium,red,100.992,0.1019882762991128,45.45454545454545,124.27184466019416,0.47409523809523807
10.0,0.48,0.24,2.7,0.102,13.0,32.0,1.0,3.28,0.56,10.0,6,medium,red,78.9,0.12674271229404308,40.625,100.0,0.37037037037037035
9.1,0.22,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,6,medium,red,81.26700000000001,0.11197657105590213,3.571428571428571,113.18681318681321,0.4757142857142857
9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,5,low,red,74.166,0.13348434592670497,18.181818181818183,94.94949494949495,0.4155833333333333
8.1,0.825,0.24,2.1,0.084,5.0,13.0,0.9972,3.37,0.77,10.7,6,medium,red,84.423,0.09594541771792046,38.46153846153847,132.09876543209876,0.4748571428571428
12.9,0.35,0.49,5.8,0.066,5.0,35.0,1.0014,3.2,0.66,12.0,7,medium,red,94.68,0.1362484157160963,14.285714285714285,93.02325581395348,0.17265517241379313
11.2,0.5,0.74,5.15,0.1,5.0,17.0,0.9996,3.22,0.62,11.2,5,low,red,88.36800000000001,0.12674271229404308,29.411764705882355,100.0,0.19409708737864076
9.2,0.59,0.24,3.3,0.101,20.0,47.0,0.9988,3.26,0.67,9.6,5,low,red,75.744,0.12146176594845795,42.5531914893617,104.34782608695652,0.3026666666666667
9.5,0.46,0.49,6.3,0.064,5.0,17.0,0.9988,3.21,0.73,11.0,6,medium,red,86.79,0.1094596151630372,29.411764705882355,115.78947368421053,0.15853968253968254
9.3,0.715,0.24,2.1,0.07,5.0,20.0,0.9966,3.12,0.59,9.9,5,low,red,78.111,0.11906133579137382,25.0,106.4516129032258,0.4745714285714286
11.2,0.66,0.24,2.5,0.085,16.0,53.0,0.9993,3.06,0.72,11.0,6,medium,red,86.79,0.12904712524484385,30.18867924528302,98.21428571428572,0.39971999999999996
14.3,0.31,0.74,1.8,0.075,6.0,15.0,1.0008,2.86,0.79,8.4,6,medium,red,66.276,0.21576437926247816,40.0,58.74125874125874,0.5559999999999999
9.1,0.47,0.49,2.6,0.094,38.0,106.0,0.9982,3.08,0.59,9.1,5,low,red,71.799,0.12674271229404308,35.84905660377358,100.0,0.3839230769230769
7.5,0.55,0.24,2.0,0.078,10.0,28.0,0.9983,3.45,0.78,9.5,6,medium,red,74.955,0.10006003602161297,35.714285714285715,126.66666666666666,0.49915
10.6,0.31,0.49,2.5,0.067,6.0,21.0,0.9987,3.26,0.86,10.7,6,medium,red,84.423,0.1255582009641922,28.57142857142857,100.94339622641509,0.39948
12.4,0.35,0.49,2.6,0.079,27.0,69.0,0.9994,3.12,0.75,10.4,6,medium,red,82.056,0.1511163108121283,39.130434782608695,83.87096774193549,0.3843846153846154
9.0,0.53,0.49,1.9,0.171,6.0,25.0,0.9975,3.27,0.61,9.4,6,medium,red,74.166,0.1213494053879136,24.0,104.44444444444446,0.525
6.8,0.51,0.01,2.1,0.074,9.0,25.0,0.9958,3.33,0.56,9.5,6,medium,red,74.955,0.09072109932626242,36.0,139.7058823529412,0.47419047619047616
9.4,0.43,0.24,2.8,0.092,14.0,45.0,0.998,3.19,0.73,10.0,6,medium,red,78.9,0.11913814955640051,31.11111111111111,106.38297872340425,0.35642857142857143
9.5,0.46,0.24,2.7,0.092,14.0,44.0,0.998,3.12,0.74,10.0,6,medium,red,78.9,0.12040557667934093,31.818181818181817,105.26315789473684,0.3696296296296296
5.0,1.04,0.24,1.6,0.05,32.0,96.0,0.9934,3.74,0.62,11.5,5,low,red,90.735,0.055105527084366564,33.33333333333333,229.99999999999997,0.620875
15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,5,low,red,87.57900000000001,0.176983066716907,43.47826086956522,71.61290322580645,0.23884523809523808
15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,5,low,red,87.57900000000001,0.176983066716907,43.47826086956522,71.61290322580645,0.23884523809523808
10.9,0.53,0.49,4.6,0.118,10.0,17.0,1.0002,3.07,0.56,11.7,6,medium,red,92.313,0.11807654393205724,58.82352941176471,107.33944954128441,0.21743478260869567
15.6,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,5,low,red,87.57900000000001,0.17812489295379028,43.47826086956522,71.15384615384616,0.23884523809523808
10.9,0.53,0.49,4.6,0.118,10.0,17.0,1.0002,3.07,0.56,11.7,6,medium,red,92.313,0.11807654393205724,58.82352941176471,107.33944954128441,0.21743478260869567
13.0,0.47,0.49,4.3,0.085,6.0,47.0,1.0021,3.3,0.68,12.7,6,medium,red,100.203,0.12973663463169766,12.76595744680851,97.6923076923077,0.233046511627907
12.7,0.6,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,5,low,red,89.946,0.14119582860827606,26.31578947368421,89.76377952755907,0.35692857142857143
9.0,0.44,0.49,2.4,0.078,26.0,121.0,0.9978,3.23,0.58,9.2,5,low,red,72.58800000000001,0.12398743593982475,21.487603305785125,102.22222222222221,0.41575
9.0,0.54,0.49,2.9,0.094,41.0,110.0,0.9982,3.08,0.61,9.2,5,low,red,72.58800000000001,0.12398743593982475,37.27272727272727,102.22222222222221,0.34420689655172415
7.6,0.29,0.49,2.7,0.092,25.0,60.0,0.9971,3.31,0.61,10.1,6,medium,red,79.68900000000001,0.09537075380541855,41.66666666666667,132.89473684210526,0.3692962962962963
13.0,0.47,0.49,4.3,0.085,6.0,47.0,1.0021,3.3,0.68,12.7,6,medium,red,100.203,0.12973663463169766,12.76595744680851,97.6923076923077,0.233046511627907
12.7,0.6,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,5,low,red,89.946,0.14119582860827606,26.31578947368421,89.76377952755907,0.35692857142857143
8.7,0.7,0.24,2.5,0.226,5.0,15.0,0.9991,3.32,0.6,9.0,6,medium,red,71.01,0.12251795521757497,33.33333333333333,103.44827586206897,0.39964
8.7,0.7,0.24,2.5,0.226,5.0,15.0,0.9991,3.32,0.6,9.0,6,medium,red,71.01,0.12251795521757497,33.33333333333333,103.44827586206897,0.39964
9.8,0.5,0.49,2.6,0.25,5.0,20.0,0.999,3.31,0.79,10.7,6,medium,red,84.423,0.11608211032538526,25.0,109.18367346938773,0.3842307692307692
6.2,0.36,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,6,medium,red,92.313,0.06716280480539036,45.23809523809524,188.70967741935482,0.4520909090909091
11.5,0.35,0.49,3.3,0.07,10.0,37.0,1.0003,3.32,0.91,11.0,6,medium,red,86.79,0.13250374467104503,27.027027027027028,95.65217391304348,0.3031212121212121
6.2,0.36,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,6,medium,red,92.313,0.06716280480539036,45.23809523809524,188.70967741935482,0.4520909090909091
10.2,0.24,0.49,2.4,0.075,10.0,28.0,0.9978,3.14,0.61,10.4,5,low,red,82.056,0.12430535244223456,35.714285714285715,101.96078431372551,0.41575
10.5,0.59,0.49,2.1,0.07,14.0,47.0,0.9991,3.3,0.56,9.6,4,low,red,75.744,0.13862484157160962,29.78723404255319,91.42857142857143,0.4757619047619047
10.6,0.34,0.49,3.2,0.078,20.0,78.0,0.9992,3.19,0.7,10.0,6,medium,red,78.9,0.13434727503168567,25.64102564102564,94.33962264150944,0.31224999999999997
12.3,0.27,0.49,3.1,0.079,28.0,46.0,0.9993,3.2,0.8,10.2,6,medium,red,80.47800000000001,0.15283680011928724,60.86956521739131,82.92682926829266,0.3223548387096774
9.9,0.5,0.24,2.3,0.103,6.0,14.0,0.9978,3.34,0.52,10.0,4,low,red,78.9,0.12547528517110265,42.857142857142854,101.01010101010101,0.4338260869565218
8.8,0.44,0.49,2.8,0.083,18.0,111.0,0.9982,3.3,0.6,9.5,5,low,red,74.955,0.11740377559869256,16.216216216216218,107.95454545454544,0.35650000000000004
8.8,0.47,0.49,2.9,0.085,17.0,110.0,0.9982,3.29,0.6,9.8,5,low,red,77.322,0.11380978246812033,15.454545454545453,111.36363636363636,0.34420689655172415
10.6,0.31,0.49,2.2,0.063,18.0,40.0,0.9976,3.14,0.51,9.8,6,medium,red,77.322,0.13708905615478129,45.0,92.45283018867926,0.45345454545454544
12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,5,low,red,75.744,0.16238910012674274,35.714285714285715,78.04878048780488,0.4546363636363636
12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,5,low,red,75.744,0.16238910012674274,35.714285714285715,78.04878048780488,0.4546363636363636
11.7,0.49,0.49,2.2,0.083,5.0,15.0,1.0,3.19,0.43,9.2,5,low,red,72.58800000000001,0.16118366672177217,33.33333333333333,78.63247863247864,0.45454545454545453
12.0,0.28,0.49,1.9,0.074,10.0,21.0,0.9976,2.98,0.66,9.9,7,medium,red,78.111,0.15362753005338556,47.61904761904761,82.5,0.5250526315789474
11.8,0.33,0.49,3.4,0.093,54.0,80.0,1.0002,3.3,0.76,10.7,7,medium,red,84.423,0.13977233692240268,67.5,90.6779661016949,0.2941764705882353
7.6,0.51,0.24,2.4,0.091,8.0,38.0,0.998,3.47,0.66,9.6,6,medium,red,75.744,0.10033798056611744,21.052631578947366,126.3157894736842,0.41583333333333333
11.1,0.31,0.49,2.7,0.094,16.0,47.0,0.9986,3.12,1.02,10.6,7,medium,red,83.634,0.1327211421192338,34.04255319148936,95.4954954954955,0.3698518518518518
7.3,0.73,0.24,1.9,0.108,18.0,102.0,0.9967,3.26,0.59,9.3,5,low,red,73.37700000000001,0.09948621502650692,17.647058823529413,127.39726027397262,0.5245789473684211
5.0,0.42,0.24,2.0,0.06,19.0,50.0,0.9917,3.72,0.74,14.0,8,high,red,110.46000000000001,0.045265254390729676,38.0,280.0,0.49585
10.2,0.29,0.49,2.6,0.059,5.0,13.0,0.9976,3.05,0.74,10.5,7,medium,red,82.845,0.12312149194278471,38.46153846153847,102.94117647058825,0.3836923076923077
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5,low,red,76.533,0.11759633099447298,28.000000000000004,107.77777777777777,0.38411538461538464
6.6,0.39,0.49,1.7,0.07,23.0,149.0,0.9922,3.12,0.5,11.5,6,medium,red,90.735,0.07273929575136386,15.436241610738255,174.24242424242425,0.5836470588235294
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5,low,red,76.533,0.11759633099447298,28.000000000000004,107.77777777777777,0.38411538461538464
9.9,0.49,0.58,3.5,0.094,9.0,43.0,1.0004,3.29,0.58,9.0,5,low,red,71.01,0.1394169835234474,20.930232558139537,90.9090909090909,0.28582857142857143
7.9,0.72,0.17,2.6,0.096,20.0,38.0,0.9978,3.4,0.53,9.5,5,low,red,74.955,0.105396571276099,52.63157894736842,120.25316455696202,0.38376923076923075
8.9,0.595,0.41,7.9,0.086,30.0,109.0,0.9998,3.27,0.57,9.3,5,low,red,73.37700000000001,0.12129141284053585,27.522935779816514,104.49438202247192,0.12655696202531647
12.4,0.4,0.51,2.0,0.059,6.0,24.0,0.9994,3.04,0.6,9.3,6,medium,red,73.37700000000001,0.1689902830587241,25.0,75.0,0.4997
11.9,0.58,0.58,1.9,0.071,5.0,18.0,0.998,3.09,0.63,10.0,6,medium,red,78.9,0.15082382762991128,27.77777777777778,84.03361344537815,0.5252631578947369
8.5,0.585,0.18,2.1,0.078,5.0,30.0,0.9967,3.2,0.48,9.8,6,medium,red,77.322,0.1099299035203435,16.666666666666664,115.29411764705884,0.4746190476190476
12.7,0.59,0.45,2.3,0.082,11.0,22.0,1.0,3.0,0.7,9.3,6,medium,red,73.37700000000001,0.17307875764885453,50.0,73.22834645669293,0.4347826086956522
8.2,0.915,0.27,2.1,0.088,7.0,23.0,0.9962,3.26,0.47,10.0,4,low,red,78.9,0.10392902408111532,30.434782608695656,121.95121951219514,0.47438095238095235
13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,6,medium,red,71.01,0.18588931136459652,34.285714285714285,68.18181818181819,0.45481818181818173
7.7,0.835,0.0,2.6,0.081,6.0,14.0,0.9975,3.3,0.52,9.3,5,low,red,73.37700000000001,0.10493751448001416,42.857142857142854,120.7792207792208,0.3836538461538462
13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,6,medium,red,71.01,0.18588931136459652,34.285714285714285,68.18181818181819,0.45481818181818173
8.3,0.58,0.13,2.9,0.096,14.0,63.0,0.9984,3.17,0.62,9.1,6,medium,red,71.799,0.11560049582863272,22.22222222222222,109.63855421686746,0.3442758620689655
8.3,0.6,0.13,2.6,0.085,6.0,24.0,0.9984,3.31,0.59,9.2,6,medium,red,72.58800000000001,0.11434396870006061,25.0,110.84337349397589,0.38399999999999995
9.4,0.41,0.48,4.6,0.072,10.0,20.0,0.9973,3.34,0.79,12.2,7,medium,red,96.25800000000001,0.09765422094786926,50.0,129.7872340425532,0.21680434782608696
8.8,0.48,0.41,3.3,0.092,26.0,52.0,0.9982,3.31,0.53,10.5,6,medium,red,82.845,0.10622246363691232,50.0,119.31818181818181,0.30248484848484847
10.1,0.65,0.37,5.1,0.11,11.0,65.0,1.0026,3.32,0.64,10.4,6,medium,red,82.056,0.1230866725163303,16.923076923076923,102.97029702970298,0.19658823529411765
6.3,0.36,0.19,3.2,0.075,15.0,39.0,0.9956,3.56,0.52,12.7,6,medium,red,100.203,0.06287236909074578,38.46153846153847,201.58730158730157,0.311125
8.8,0.24,0.54,2.5,0.083,25.0,57.0,0.9983,3.39,0.54,9.2,5,low,red,72.58800000000001,0.12123215958560643,43.859649122807014,104.54545454545452,0.39932
13.2,0.38,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,0.54,9.4,5,low,red,74.166,0.17797912790227327,31.25,71.21212121212122,0.37059259259259253
7.5,0.64,0.0,2.4,0.077,18.0,29.0,0.9965,3.32,0.6,10.0,6,medium,red,78.9,0.09505703422053231,62.06896551724138,133.33333333333331,0.41520833333333335
8.2,0.39,0.38,1.5,0.058,10.0,29.0,0.9962,3.26,0.74,9.8,5,low,red,77.322,0.10605002457256665,34.48275862068966,119.51219512195124,0.6641333333333334
9.2,0.755,0.18,2.2,0.148,10.0,103.0,0.9969,2.87,1.36,10.2,6,medium,red,80.47800000000001,0.11431695618678395,9.70873786407767,110.86956521739131,0.4531363636363636
9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,5,low,red,76.533,0.1254360863941045,39.436619718309856,101.04166666666667,0.4346521739130435
9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,5,low,red,76.533,0.1254360863941045,39.436619718309856,101.04166666666667,0.4346521739130435
11.5,0.31,0.51,2.2,0.079,14.0,28.0,0.9982,3.03,0.93,9.8,6,medium,red,77.322,0.14872869299811178,50.0,85.21739130434783,0.4537272727272727
11.4,0.46,0.5,2.7,0.122,4.0,17.0,1.0006,3.13,0.7,10.2,5,low,red,80.47800000000001,0.14165361962275402,23.52941176470588,89.4736842105263,0.37059259259259253
11.3,0.37,0.41,2.3,0.088,6.0,16.0,0.9988,3.09,0.8,9.3,5,low,red,73.37700000000001,0.15399920956157923,37.5,82.30088495575222,0.4342608695652174
8.3,0.54,0.24,3.4,0.076,16.0,112.0,0.9976,3.27,0.61,9.4,5,low,red,74.166,0.111911118302187,14.285714285714285,113.25301204819276,0.29341176470588237
8.2,0.56,0.23,3.4,0.078,14.0,104.0,0.9976,3.28,0.62,9.4,5,low,red,74.166,0.1105627915756546,13.461538461538462,114.63414634146343,0.29341176470588237
10.0,0.58,0.22,1.9,0.08,9.0,32.0,0.9974,3.13,0.55,9.5,5,low,red,74.955,0.13341338136215064,28.125,95.0,0.5249473684210526
7.9,0.51,0.25,2.9,0.077,21.0,45.0,0.9974,3.49,0.96,12.1,6,medium,red,95.46900000000001,0.08274937414239177,46.666666666666664,153.1645569620253,0.34393103448275864
6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5,low,red,80.47800000000001,0.08449514152936205,36.206896551724135,150.0,0.17851785714285717
6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5,low,red,80.47800000000001,0.08449514152936205,36.206896551724135,150.0,0.17851785714285717
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,low,red,71.799,0.1225643811195142,33.33333333333333,103.40909090909089,0.45399999999999996
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,low,red,71.799,0.1225643811195142,33.33333333333333,103.40909090909089,0.45399999999999996
8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,6,medium,red,73.37700000000001,0.11856576311378222,22.58064516129032,106.89655172413795,0.39904
7.6,0.685,0.23,2.3,0.111,20.0,84.0,0.9964,3.21,0.61,9.3,5,low,red,73.37700000000001,0.10357468961663735,23.809523809523807,122.36842105263159,0.43321739130434783
8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,6,medium,red,73.37700000000001,0.11856576311378222,22.58064516129032,106.89655172413795,0.39904
10.4,0.28,0.54,2.7,0.105,5.0,19.0,0.9988,3.25,0.63,9.5,5,low,red,74.955,0.13874991661663666,26.31578947368421,91.34615384615384,0.36992592592592594
7.6,0.41,0.14,3.0,0.087,21.0,43.0,0.9964,3.32,0.57,10.5,6,medium,red,82.845,0.0917375822318788,48.837209302325576,138.1578947368421,0.33213333333333334
10.1,0.935,0.22,3.4,0.105,11.0,86.0,1.001,3.43,0.64,11.3,4,low,red,89.15700000000001,0.11328330921856947,12.790697674418606,111.88118811881189,0.2944117647058823
7.9,0.35,0.21,1.9,0.073,46.0,102.0,0.9964,3.27,0.58,9.5,5,low,red,74.955,0.105396571276099,45.09803921568628,120.25316455696202,0.5244210526315789
8.7,0.84,0.0,1.4,0.065,24.0,33.0,0.9954,3.27,0.55,9.7,5,low,red,76.533,0.1136764532946572,72.72727272727273,111.49425287356323,0.711
9.6,0.88,0.28,2.4,0.086,30.0,147.0,0.9979,3.24,0.53,9.4,5,low,red,74.166,0.12943936574710785,20.408163265306122,97.91666666666667,0.41579166666666667
9.5,0.885,0.27,2.3,0.084,31.0,145.0,0.9978,3.24,0.53,9.4,5,low,red,74.166,0.12809103902057548,21.379310344827587,98.94736842105264,0.4338260869565218
7.7,0.915,0.12,2.2,0.143,7.0,23.0,0.9964,3.35,0.65,10.2,7,medium,red,80.47800000000001,0.09567832202589527,30.434782608695656,132.46753246753244,0.4529090909090909
8.9,0.29,0.35,1.9,0.067,25.0,57.0,0.997,3.18,1.36,10.3,6,medium,red,81.26700000000001,0.10951554751621198,43.859649122807014,115.73033707865167,0.5247368421052632
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,low,red,74.166,0.13348434592670497,40.0,94.94949494949495,0.43439130434782613
9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,5,low,red,74.955,0.1267427122940431,30.88235294117647,100.0,0.43443478260869567
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,low,red,74.166,0.13348434592670497,40.0,94.94949494949495,0.43439130434782613
9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,5,low,red,74.955,0.1267427122940431,30.88235294117647,100.0,0.43443478260869567
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,low,red,74.166,0.13348434592670497,40.0,94.94949494949495,0.43439130434782613
7.8,0.64,0.1,6.0,0.115,5.0,11.0,0.9984,3.37,0.69,10.1,7,medium,red,79.68900000000001,0.09788051048450852,45.45454545454545,129.4871794871795,0.1664
7.3,0.67,0.05,3.6,0.107,6.0,20.0,0.9972,3.4,0.63,10.1,5,low,red,79.68900000000001,0.09160611878678361,30.0,138.35616438356163,0.27699999999999997
8.3,0.845,0.01,2.2,0.07,5.0,14.0,0.9967,3.32,0.58,11.0,4,low,red,86.79,0.09563313745823251,35.714285714285715,132.5301204819277,0.45304545454545453
8.7,0.48,0.3,2.8,0.066,10.0,28.0,0.9964,3.33,0.67,11.2,7,medium,red,88.36800000000001,0.09845192829983702,35.714285714285715,128.73563218390805,0.35585714285714287
6.7,0.42,0.27,8.6,0.068,24.0,148.0,0.9948,3.16,0.57,11.3,6,medium,red,89.15700000000001,0.07514833383806094,16.216216216216218,168.65671641791045,0.11567441860465116
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,low,red,75.744,0.14126531474440218,25.0,89.7196261682243,0.4539090909090909
9.8,0.88,0.25,2.5,0.104,35.0,155.0,1.001,3.41,0.67,11.2,5,low,red,88.36800000000001,0.1108998732572877,22.58064516129032,114.28571428571428,0.4004
15.9,0.36,0.65,7.5,0.096,22.0,71.0,0.9976,2.98,0.84,14.9,5,low,red,117.561,0.1352489345956567,30.985915492957744,93.71069182389937,0.13301333333333334
9.4,0.33,0.59,2.8,0.079,9.0,30.0,0.9976,3.12,0.54,12.0,6,medium,red,94.68,0.09928179129700042,30.0,127.6595744680851,0.3562857142857143
8.6,0.47,0.47,2.4,0.074,7.0,29.0,0.9979,3.08,0.46,9.5,5,low,red,74.955,0.11473550797144953,24.137931034482758,110.46511627906976,0.41579166666666667
9.7,0.55,0.17,2.9,0.087,20.0,53.0,1.0004,3.14,0.61,9.4,5,low,red,74.166,0.13078769247364022,37.735849056603776,96.90721649484537,0.3449655172413793
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,low,red,75.744,0.14126531474440218,25.0,89.7196261682243,0.4539090909090909
12.0,0.5,0.59,1.4,0.073,23.0,42.0,0.998,2.92,0.68,10.5,7,medium,red,82.845,0.14484881405033498,54.761904761904766,87.5,0.7128571428571429
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,medium,red,75.744,0.09505703422053233,25.0,133.33333333333331,0.7123571428571429
7.1,0.84,0.02,4.4,0.096,5.0,13.0,0.997,3.41,0.57,11.0,4,low,red,86.79,0.08180665975342781,38.46153846153847,154.92957746478874,0.22659090909090907
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,medium,red,75.744,0.09505703422053233,25.0,133.33333333333331,0.7123571428571429
7.5,0.42,0.31,1.6,0.08,15.0,42.0,0.9978,3.31,0.64,9.0,5,low,red,71.01,0.10561892691170258,35.714285714285715,120.0,0.623625
7.2,0.57,0.06,1.6,0.076,9.0,27.0,0.9972,3.36,0.7,9.6,6,medium,red,75.744,0.09505703422053233,33.33333333333333,133.33333333333331,0.62325
10.1,0.28,0.46,1.8,0.05,5.0,13.0,0.9974,3.04,0.79,10.2,6,medium,red,80.47800000000001,0.12550013668331716,38.46153846153847,100.99009900990099,0.5541111111111111
12.1,0.4,0.52,2.0,0.092,15.0,54.0,1.0,3.03,0.66,10.2,5,low,red,80.47800000000001,0.15035164889783542,27.77777777777778,84.29752066115702,0.5
9.4,0.59,0.14,2.0,0.084,25.0,48.0,0.9981,3.14,0.56,9.7,5,low,red,76.533,0.12282283459422733,52.083333333333336,103.19148936170212,0.49905
8.3,0.49,0.36,1.8,0.222,6.0,16.0,0.998,3.18,0.6,9.5,6,medium,red,74.955,0.11073310653058503,37.5,114.45783132530119,0.5544444444444444
11.3,0.34,0.45,2.0,0.082,6.0,15.0,0.9988,2.94,0.66,9.2,6,medium,red,72.58800000000001,0.15567311401333553,40.0,81.41592920353982,0.4994
10.0,0.73,0.43,2.3,0.059,15.0,31.0,0.9966,3.15,0.57,11.0,5,low,red,86.79,0.11522064754003916,48.38709677419355,110.00000000000001,0.433304347826087
11.3,0.34,0.45,2.0,0.082,6.0,15.0,0.9988,2.94,0.66,9.2,6,medium,red,72.58800000000001,0.15567311401333553,40.0,81.41592920353982,0.4994
6.9,0.4,0.24,2.5,0.083,30.0,45.0,0.9959,3.26,0.58,10.0,5,low,red,78.9,0.08745247148288973,66.66666666666666,144.92753623188406,0.39836
8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,low,red,74.955,0.1093989727169635,38.46153846153847,115.85365853658539,0.5863529411764706
9.8,1.24,0.34,2.0,0.079,32.0,151.0,0.998,3.15,0.53,9.5,5,low,red,74.955,0.13074511373490763,21.192052980132452,96.93877551020408,0.499
8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,low,red,74.955,0.1093989727169635,38.46153846153847,115.85365853658539,0.5863529411764706
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6,medium,red,73.37700000000001,0.1471850852446952,41.17647058823529,86.11111111111111,0.4538181818181818
9.3,0.41,0.39,2.2,0.064,12.0,31.0,0.9984,3.26,0.65,10.2,5,low,red,80.47800000000001,0.11555953179750987,38.70967741935484,109.6774193548387,0.4538181818181818
