fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,quality_label,wine_type,alcohol_g_per_L,acidity_to_alcohol_ratio,SO2_ratio,alc_acid_ratio,density_to_sugar_ratio,sugar_to_sulfur
7.5,0.24,0.49,9.4,0.048,50.0,149.0,0.9962,3.17,0.59,10.5,7,medium,white,82.845,0.09053050878145935,33.557046979865774,140.0,0.1059787234042553,0.06308724832214765
6.4,0.22,0.49,7.5,0.054,42.0,151.0,0.9948,3.27,0.52,10.1,6,medium,white,79.68900000000001,0.0803122137308788,27.81456953642384,157.81249999999997,0.13264,0.04966887417218543
7.8,0.21,0.49,1.2,0.036,20.0,99.0,0.99,3.05,0.28,12.1,7,medium,white,95.46900000000001,0.08170191371020959,20.2020202020202,155.12820512820514,0.8250000000000001,0.012121212121212121
7.1,0.3,0.49,1.6,0.045,31.0,100.0,0.9942,3.4,0.59,10.2,5,low,white,80.47800000000001,0.08822286836153978,31.0,143.6619718309859,0.6213749999999999,0.016
6.9,0.26,0.49,1.6,0.058,39.0,166.0,0.9965,3.65,0.52,9.4,4,low,white,74.166,0.09303454413073377,23.49397590361446,136.23188405797103,0.6228125,0.00963855421686747
7.6,0.31,0.49,3.95,0.044,27.0,131.0,0.9912,3.08,0.67,12.8,7,medium,white,100.992,0.07525348542458808,20.610687022900763,168.42105263157896,0.25093670886075947,0.030152671755725193
6.4,0.42,0.74,12.8,0.076,48.0,209.0,0.9978,3.12,0.58,9.0,6,medium,white,71.01,0.09012815096465286,22.966507177033492,140.625,0.077953125,0.06124401913875598
8.2,0.29,0.49,1.0,0.044,29.0,118.0,0.9928,3.24,0.36,10.9,4,low,white,86.001,0.0953477285147847,24.576271186440678,132.9268292682927,0.9928,0.00847457627118644
7.9,0.33,0.28,31.6,0.053,35.0,176.0,1.0103,3.15,0.38,8.8,6,medium,white,69.432,0.1137803894457887,19.886363636363637,111.39240506329114,0.03197151898734177,0.17954545454545456
6.6,0.46,0.49,7.4,0.052,19.0,184.0,0.9956,3.11,0.38,9.0,5,low,white,71.01,0.09294465568229826,10.326086956521738,136.36363636363637,0.13454054054054054,0.04021739130434783
7.8,0.28,0.49,1.3,0.046,27.0,142.0,0.9936,3.09,0.59,10.2,5,low,white,80.47800000000001,0.09692089763662118,19.014084507042252,130.76923076923077,0.7643076923076924,0.009154929577464789
5.8,0.15,0.49,1.1,0.048,21.0,98.0,0.9929,3.19,0.48,9.2,5,low,white,72.58800000000001,0.0799030142723315,21.428571428571427,158.62068965517238,0.9026363636363636,0.011224489795918368
7.8,0.4,0.49,7.8,0.06,34.0,162.0,0.9966,3.26,0.58,11.3,6,medium,white,89.15700000000001,0.08748611999057841,20.98765432098765,144.8717948717949,0.12776923076923077,0.04814814814814815
6.6,0.31,0.49,7.7,0.05,52.0,220.0,0.9964,3.12,0.45,8.8,5,low,white,69.432,0.09505703422053231,23.636363636363637,133.33333333333334,0.12940259740259738,0.035
6.6,0.325,0.49,7.7,0.049,53.0,217.0,0.996,3.16,0.4,9.3,5,low,white,73.37700000000001,0.08994644098286927,24.42396313364055,140.9090909090909,0.12935064935064935,0.035483870967741936
6.6,0.27,0.49,7.8,0.049,62.0,217.0,0.9959,3.17,0.45,9.4,6,medium,white,74.166,0.08898956395113664,28.57142857142857,142.42424242424244,0.12767948717948718,0.035944700460829496
6.7,0.26,0.49,8.3,0.047,54.0,191.0,0.9954,3.23,0.4,10.3,6,medium,white,81.26700000000001,0.08244428857962026,28.272251308900525,153.73134328358208,0.11992771084337348,0.043455497382198956
6.7,0.21,0.49,1.4,0.047,30.0,114.0,0.9914,2.92,0.42,10.8,7,medium,white,85.212,0.07862742336760081,26.31578947368421,161.19402985074626,0.7081428571428572,0.012280701754385965
7.9,0.33,0.28,31.6,0.053,35.0,176.0,1.0103,3.15,0.38,8.8,6,medium,white,69.432,0.1137803894457887,19.886363636363637,111.39240506329114,0.03197151898734177,0.17954545454545456
8.1,0.28,0.46,15.4,0.059,32.0,177.0,1.0004,3.27,0.58,9.0,4,low,white,71.01,0.11406844106463877,18.07909604519774,111.11111111111111,0.06496103896103896,0.08700564971751412
6.5,0.13,0.37,1.0,0.036,48.0,114.0,0.9911,3.41,0.51,11.5,8,high,white,90.735,0.07163718520967653,42.10526315789473,176.9230769230769,0.9911,0.008771929824561403
7.8,0.445,0.56,1.0,0.04,8.0,84.0,0.9938,3.25,0.43,10.8,5,low,white,85.212,0.09153640332347557,9.523809523809524,138.46153846153848,0.9938,0.011904761904761904
8.8,0.39,0.34,5.9,0.055,33.0,128.0,0.9927,2.95,0.51,11.8,6,medium,white,93.102,0.09451998882945586,25.78125,134.0909090909091,0.1682542372881356,0.04609375
7.9,0.18,0.33,1.2,0.033,20.0,72.0,0.9922,3.12,0.38,10.5,7,medium,white,82.845,0.09535880258313718,27.77777777777778,132.91139240506328,0.8268333333333333,0.016666666666666666
7.1,0.31,0.38,1.2,0.036,10.0,124.0,0.9924,3.14,0.44,9.9,6,medium,white,78.111,0.09089628861491979,8.064516129032258,139.43661971830988,0.827,0.00967741935483871
7.8,0.24,0.18,6.7,0.046,33.0,160.0,0.9963,3.2,0.56,9.8,6,medium,white,77.322,0.10087685264219756,20.625,125.64102564102566,0.14870149253731343,0.041875
7.0,0.35,0.3,6.5,0.028,27.0,87.0,0.9936,3.4,0.42,11.4,7,medium,white,89.946,0.07782447246125453,31.03448275862069,162.85714285714286,0.15286153846153847,0.07471264367816093
6.6,0.26,0.31,4.8,0.138,41.0,168.0,0.9951,3.2,0.38,9.3,5,low,white,73.37700000000001,0.08994644098286927,24.404761904761905,140.9090909090909,0.2073125,0.02857142857142857
6.6,0.27,0.31,5.3,0.137,35.0,163.0,0.9951,3.2,0.38,9.3,5,low,white,73.37700000000001,0.08994644098286927,21.472392638036812,140.9090909090909,0.18775471698113208,0.03251533742331288
6.8,0.22,0.29,8.9,0.046,82.0,188.0,0.9955,3.3,0.44,10.3,6,medium,white,81.26700000000001,0.08367480034946533,43.61702127659575,151.47058823529414,0.11185393258426966,0.04734042553191489
6.2,0.27,0.32,8.8,0.047,65.0,224.0,0.9961,3.17,0.47,8.9,5,low,white,70.221,0.0882926759801199,29.017857142857146,143.5483870967742,0.1131931818181818,0.03928571428571429
7.0,0.35,0.3,6.5,0.028,27.0,87.0,0.9936,3.4,0.42,11.4,7,medium,white,89.946,0.07782447246125453,31.03448275862069,162.85714285714286,0.15286153846153847,0.07471264367816093
7.3,0.23,0.37,1.8,0.032,60.0,156.0,0.992,3.11,0.35,11.1,6,medium,white,87.57900000000001,0.08335331529247877,38.46153846153847,152.05479452054794,0.5511111111111111,0.011538461538461539
6.2,0.3,0.2,6.6,0.045,42.0,170.0,0.9944,3.36,0.45,10.4,6,medium,white,82.056,0.07555815540606416,24.705882352941178,167.74193548387098,0.15066666666666667,0.0388235294117647
6.4,0.35,0.2,5.7,0.034,18.0,117.0,0.9944,3.33,0.43,10.1,5,low,white,79.68900000000001,0.0803122137308788,15.384615384615385,157.81249999999997,0.17445614035087717,0.04871794871794872
7.6,0.32,0.34,18.35,0.054,44.0,197.0,1.0008,3.22,0.55,9.0,5,low,white,71.01,0.10702717927052527,22.33502538071066,118.42105263157896,0.054539509536784735,0.09314720812182742
6.3,0.31,0.3,10.0,0.046,49.0,212.0,0.9962,3.74,0.55,11.9,6,medium,white,93.891,0.06709908297919928,23.11320754716981,188.8888888888889,0.09962,0.04716981132075472
7.2,0.25,0.28,14.4,0.055,55.0,205.0,0.9986,3.12,0.38,9.0,7,medium,white,71.01,0.10139416983523447,26.82926829268293,125.0,0.06934722222222223,0.0702439024390244
7.2,0.25,0.28,14.4,0.055,55.0,205.0,0.9986,3.12,0.38,9.0,7,medium,white,71.01,0.10139416983523447,26.82926829268293,125.0,0.06934722222222223,0.0702439024390244
7.3,0.26,0.33,17.85,0.049,41.5,195.0,1.0,3.06,0.44,9.1,7,medium,white,71.799,0.10167272524686972,21.28205128205128,124.65753424657532,0.05602240896358543,0.09153846153846154
7.2,0.25,0.28,14.4,0.055,55.0,205.0,0.9986,3.12,0.38,9.0,7,medium,white,71.01,0.10139416983523447,26.82926829268293,125.0,0.06934722222222223,0.0702439024390244
7.4,0.26,0.37,9.4,0.047,42.0,147.0,0.9982,3.46,0.72,10.0,5,low,white,78.9,0.09378960709759189,28.57142857142857,135.13513513513513,0.10619148936170213,0.06394557823129252
7.3,0.26,0.33,17.85,0.049,41.5,195.0,1.0,3.06,0.44,9.1,7,medium,white,71.799,0.10167272524686972,21.28205128205128,124.65753424657532,0.05602240896358543,0.09153846153846154
6.7,0.25,0.26,1.55,0.041,118.5,216.0,0.9949,3.55,0.63,9.4,3,low,white,74.166,0.09033789067766902,54.861111111111114,140.2985074626866,0.6418709677419354,0.007175925925925926
7.1,0.16,0.25,1.3,0.034,28.0,123.0,0.9915,3.27,0.55,11.4,6,medium,white,89.946,0.07893625063927245,22.76422764227642,160.56338028169014,0.7626923076923077,0.01056910569105691
9.0,0.43,0.3,1.5,0.05,7.0,175.0,0.9951,3.11,0.45,9.7,4,low,white,76.533,0.11759633099447298,4.0,107.77777777777777,0.6634,0.008571428571428572
7.2,0.25,0.28,14.4,0.055,55.0,205.0,0.9986,3.12,0.38,9.0,7,medium,white,71.01,0.10139416983523447,26.82926829268293,125.0,0.06934722222222223,0.0702439024390244
7.0,0.24,0.3,4.2,0.04,41.0,213.0,0.9927,3.28,0.49,11.8,6,medium,white,93.102,0.07518635475070352,19.248826291079812,168.57142857142858,0.23635714285714285,0.01971830985915493
6.7,0.265,0.22,8.6,0.048,54.0,198.0,0.9955,3.25,0.41,10.2,5,low,white,80.47800000000001,0.08325256591863614,27.27272727272727,152.23880597014926,0.11575581395348838,0.04343434343434343
7.7,0.12,0.32,1.4,0.06,47.0,150.0,0.9952,3.37,0.42,9.2,6,medium,white,72.58800000000001,0.10607813963740562,31.333333333333336,119.48051948051948,0.7108571428571429,0.009333333333333332
7.2,0.21,0.33,3.0,0.036,35.0,132.0,0.9928,3.25,0.4,11.0,6,medium,white,86.79,0.0829588662288282,26.515151515151516,152.77777777777777,0.33093333333333336,0.022727272727272728
8.5,0.32,0.36,14.9,0.041,47.0,190.0,0.9982,3.08,0.31,10.0,6,medium,white,78.9,0.10773130544993662,24.736842105263158,117.64705882352942,0.06699328859060402,0.07842105263157895
6.9,0.18,0.3,2.0,0.038,39.0,190.0,0.9914,3.32,0.37,12.2,6,medium,white,96.25800000000001,0.07168235367449978,20.526315789473685,176.81159420289853,0.4957,0.010526315789473684
7.0,0.24,0.3,4.2,0.04,41.0,213.0,0.9927,3.28,0.49,11.8,6,medium,white,93.102,0.07518635475070352,19.248826291079812,168.57142857142858,0.23635714285714285,0.01971830985915493
6.3,0.26,0.29,2.2,0.043,35.0,175.0,0.9918,3.38,0.43,11.6,6,medium,white,91.524,0.0688344040907303,20.0,184.12698412698413,0.4508181818181818,0.012571428571428572
6.7,0.26,0.3,1.8,0.043,25.0,121.0,0.9944,3.44,0.61,10.2,6,medium,white,80.47800000000001,0.08325256591863614,20.66115702479339,152.23880597014926,0.5524444444444444,0.01487603305785124
7.9,0.29,0.36,11.1,0.033,43.0,208.0,0.9969,3.14,0.46,10.3,5,low,white,81.26700000000001,0.0972104298177612,20.673076923076923,130.37974683544306,0.08981081081081081,0.05336538461538461
6.5,0.27,0.19,4.2,0.046,6.0,114.0,0.9955,3.25,0.35,8.6,4,low,white,67.854,0.09579391045480001,5.263157894736842,132.3076923076923,0.23702380952380953,0.0368421052631579
6.7,0.33,0.42,6.4,0.058,27.0,151.0,0.9954,3.16,0.44,9.6,5,low,white,75.744,0.08845585128855091,17.880794701986755,143.28358208955223,0.15553124999999998,0.0423841059602649
6.7,0.31,0.42,6.4,0.057,25.0,148.0,0.9955,3.16,0.45,9.6,5,low,white,75.744,0.08845585128855091,16.89189189189189,143.28358208955223,0.155546875,0.043243243243243246
6.6,0.25,0.31,1.5,0.035,32.0,127.0,0.9921,3.41,0.47,11.3,6,medium,white,89.15700000000001,0.0740267169151048,25.196850393700785,171.21212121212125,0.6614,0.011811023622047244
6.4,0.24,0.22,1.5,0.038,38.0,157.0,0.9934,3.41,0.55,9.9,6,medium,white,78.111,0.08193468269513897,24.203821656050955,154.6875,0.6622666666666667,0.009554140127388535
6.8,0.26,0.29,16.95,0.056,48.0,179.0,0.9998,3.45,0.4,9.6,5,low,white,75.744,0.08977608787494719,26.81564245810056,141.1764705882353,0.05898525073746313,0.0946927374301676
7.0,0.61,0.26,1.7,0.051,25.0,161.0,0.9946,3.36,0.6,10.6,4,low,white,83.634,0.08369801755266996,15.527950310559005,151.42857142857142,0.5850588235294119,0.010559006211180125
6.8,0.22,0.3,13.6,0.055,50.0,180.0,0.9984,3.44,0.39,9.8,5,low,white,77.322,0.08794392281627479,27.77777777777778,144.11764705882354,0.07341176470588236,0.07555555555555556
8.1,0.31,0.24,1.6,0.032,10.0,67.0,0.9924,3.08,0.47,10.5,5,low,white,82.845,0.0977729494839761,14.925373134328357,129.62962962962962,0.62025,0.023880597014925373
7.0,0.2,0.3,6.1,0.037,31.0,120.0,0.9939,3.24,0.51,10.8,5,low,white,85.212,0.08214805426465756,25.833333333333336,154.2857142857143,0.1629344262295082,0.05083333333333333
7.9,0.18,0.37,3.0,0.061,25.0,178.0,0.995,3.22,0.51,10.0,6,medium,white,78.9,0.10012674271229403,14.04494382022472,126.58227848101265,0.33166666666666667,0.016853932584269662
6.6,0.34,0.27,6.2,0.059,23.0,136.0,0.9957,3.3,0.49,10.1,6,medium,white,79.68900000000001,0.08282197040996875,16.911764705882355,153.03030303030303,0.1605967741935484,0.04558823529411765
6.8,0.3,0.24,6.6,0.123,35.0,116.0,0.9953,3.07,0.48,9.4,5,low,white,74.166,0.09168621740420138,30.17241379310345,138.23529411764707,0.1508030303030303,0.05689655172413793
6.5,0.18,0.34,1.6,0.04,43.0,148.0,0.9912,3.32,0.59,11.5,8,high,white,90.735,0.07163718520967653,29.054054054054053,176.9230769230769,0.6194999999999999,0.010810810810810811
7.0,0.21,0.31,6.0,0.046,29.0,108.0,0.9939,3.26,0.5,10.8,6,medium,white,85.212,0.08214805426465756,26.851851851851855,154.2857142857143,0.16565,0.05555555555555555
6.8,0.27,0.32,1.5,0.044,19.0,142.0,0.9921,3.1,0.43,9.9,6,medium,white,78.111,0.08705560036358514,13.380281690140844,145.58823529411765,0.6614,0.01056338028169014
9.3,0.2,0.33,1.7,0.05,28.0,178.0,0.9954,3.16,0.43,9.0,4,low,white,71.01,0.1309674693705112,15.730337078651685,96.77419354838709,0.5855294117647059,0.009550561797752809
5.8,0.23,0.27,1.8,0.043,24.0,69.0,0.9933,3.38,0.31,9.4,6,medium,white,74.166,0.07820295013887765,34.78260869565217,162.0689655172414,0.5518333333333333,0.026086956521739132
7.6,0.2,0.39,2.6,0.044,30.0,180.0,0.9941,3.46,0.44,10.8,7,medium,white,85.212,0.08918931605877106,16.666666666666664,142.10526315789477,0.38234615384615384,0.014444444444444446
8.2,0.15,0.48,2.7,0.052,24.0,190.0,0.995,3.5,0.45,10.9,7,medium,white,86.001,0.0953477285147847,12.631578947368421,132.9268292682927,0.36851851851851847,0.014210526315789474
7.5,0.4,1.0,19.5,0.041,33.0,148.0,0.9977,3.24,0.38,12.0,6,medium,white,94.68,0.07921419518377693,22.2972972972973,160.0,0.051164102564102566,0.13175675675675674
6.5,0.18,0.34,1.6,0.04,43.0,148.0,0.9912,3.32,0.59,11.5,8,high,white,90.735,0.07163718520967653,29.054054054054053,176.9230769230769,0.6194999999999999,0.010810810810810811
7.0,0.13,0.3,5.0,0.056,31.0,122.0,0.9945,3.47,0.42,10.5,6,medium,white,82.845,0.08449514152936206,25.40983606557377,150.0,0.19890000000000002,0.040983606557377046
6.9,0.17,0.22,4.6,0.064,55.0,152.0,0.9952,3.29,0.37,9.3,6,medium,white,73.37700000000001,0.0940349155729997,36.18421052631579,134.7826086956522,0.21634782608695655,0.03026315789473684
7.0,0.3,0.32,6.4,0.034,28.0,97.0,0.9924,3.23,0.44,11.8,6,medium,white,93.102,0.07518635475070352,28.865979381443296,168.57142857142858,0.1550625,0.06597938144329897
7.6,0.445,0.44,14.5,0.045,68.0,212.0,0.9986,3.48,0.36,10.0,6,medium,white,78.9,0.09632446134347274,32.075471698113205,131.57894736842107,0.06886896551724138,0.06839622641509434
6.8,0.3,0.24,6.6,0.123,35.0,116.0,0.9953,3.07,0.48,9.4,5,low,white,74.166,0.09168621740420138,30.17241379310345,138.23529411764707,0.1508030303030303,0.05689655172413793
7.5,0.22,0.33,6.7,0.036,45.0,138.0,0.9939,3.2,0.68,11.4,6,medium,white,89.946,0.08338336335134414,32.608695652173914,152.0,0.14834328358208954,0.04855072463768116
9.2,0.23,0.3,1.1,0.031,40.0,99.0,0.9929,2.94,0.3,10.4,6,medium,white,82.056,0.11211855318319196,40.4040404040404,113.04347826086958,0.9026363636363636,0.011111111111111112
8.7,0.34,0.46,13.8,0.055,68.0,198.0,0.9988,3.36,0.37,9.5,6,medium,white,74.955,0.11606964178507104,34.34343434343434,109.19540229885058,0.0723768115942029,0.0696969696969697
6.6,0.545,0.04,2.5,0.031,48.0,111.0,0.9906,3.14,0.32,11.9,5,low,white,93.891,0.0702942774067802,43.24324324324324,180.3030303030303,0.39624000000000004,0.02252252252252252
8.1,0.3,0.31,1.1,0.041,49.0,123.0,0.9914,2.99,0.45,11.1,6,medium,white,87.57900000000001,0.09248792518754495,39.83739837398374,137.03703703703704,0.9012727272727271,0.00894308943089431
6.9,0.16,0.3,9.6,0.057,50.0,185.0,0.9978,3.39,0.38,9.6,6,medium,white,75.744,0.09109632446134348,27.027027027027028,139.1304347826087,0.1039375,0.05189189189189189
8.0,0.32,0.36,4.6,0.042,56.0,178.0,0.9928,3.29,0.47,12.0,6,medium,white,94.68,0.08449514152936205,31.46067415730337,150.0,0.21582608695652175,0.025842696629213482
6.1,0.22,0.23,3.1,0.052,15.0,104.0,0.9948,3.14,0.42,8.7,5,low,white,68.643,0.08886557988432905,14.423076923076922,142.62295081967213,0.3209032258064516,0.02980769230769231
6.9,0.16,0.3,9.6,0.057,50.0,185.0,0.9978,3.39,0.38,9.6,6,medium,white,75.744,0.09109632446134348,27.027027027027028,139.1304347826087,0.1039375,0.05189189189189189
7.5,0.15,0.38,1.8,0.054,19.0,101.0,0.9946,3.24,0.44,10.0,5,low,white,78.9,0.09505703422053231,18.81188118811881,133.33333333333331,0.5525555555555556,0.017821782178217824
8.4,0.29,0.29,1.05,0.032,4.0,55.0,0.9908,2.91,0.32,11.4,4,low,white,89.946,0.09338936695350544,7.2727272727272725,135.71428571428572,0.9436190476190476,0.019090909090909092
6.6,0.37,0.47,6.5,0.061,23.0,150.0,0.9954,3.14,0.45,9.6,6,medium,white,75.744,0.08713561470215463,15.333333333333332,145.45454545454547,0.15313846153846153,0.043333333333333335
7.7,0.38,0.4,2.0,0.038,28.0,152.0,0.9906,3.18,0.32,12.9,6,medium,white,101.781,0.07565262671814975,18.421052631578945,167.53246753246754,0.4953,0.013157894736842105
6.3,0.25,0.23,14.9,0.039,47.0,142.0,0.99705,3.14,0.35,9.7,6,medium,white,76.533,0.08231743169613108,33.098591549295776,153.96825396825395,0.06691610738255033,0.10492957746478873
8.3,0.3,0.36,10.0,0.042,33.0,169.0,0.9982,3.23,0.51,9.3,6,medium,white,73.37700000000001,0.11311446366027501,19.526627218934912,112.04819277108433,0.09981999999999999,0.05917159763313609
6.6,0.22,0.58,1.1,0.133,52.0,136.0,0.9932,3.1,0.3,9.1,5,low,white,71.799,0.09192328583963563,38.23529411764706,137.87878787878788,0.9029090909090908,0.008088235294117648
6.1,0.34,0.31,12.0,0.053,46.0,238.0,0.9977,3.16,0.48,8.6,5,low,white,67.854,0.08989890058065847,19.327731092436977,140.98360655737704,0.08314166666666667,0.05042016806722689
7.5,0.22,0.29,4.8,0.05,33.0,87.0,0.994,3.14,0.42,9.9,5,low,white,78.111,0.09601720628336598,37.93103448275862,132.0,0.20708333333333334,0.05517241379310345
8.3,0.3,0.36,10.0,0.042,33.0,169.0,0.9982,3.23,0.51,9.3,6,medium,white,73.37700000000001,0.11311446366027501,19.526627218934912,112.04819277108433,0.09981999999999999,0.05917159763313609
8.0,0.27,0.24,1.2,0.044,20.0,102.0,0.9929,3.28,0.42,10.9,5,low,white,86.001,0.09302217416076557,19.607843137254903,136.25,0.8274166666666667,0.011764705882352941
6.1,0.17,0.27,1.5,0.056,45.0,135.0,0.9924,3.2,0.43,10.2,6,medium,white,80.47800000000001,0.07579711225428067,33.33333333333333,167.21311475409837,0.6616,0.011111111111111112
7.4,0.18,0.3,10.4,0.045,44.0,174.0,0.9966,3.11,0.57,9.7,6,medium,white,76.533,0.09669031659545556,25.287356321839084,131.08108108108107,0.09582692307692307,0.059770114942528735
6.7,0.16,0.28,2.5,0.046,40.0,153.0,0.9921,3.38,0.51,11.4,7,medium,white,89.946,0.07448913792720077,26.143790849673206,170.1492537313433,0.39683999999999997,0.016339869281045753
6.1,0.255,0.44,12.3,0.045,53.0,197.0,0.9967,3.24,0.54,9.5,6,medium,white,74.955,0.08138216263091187,26.903553299492383,155.73770491803282,0.08103252032520325,0.062436548223350256
7.4,0.23,0.25,1.4,0.049,43.0,141.0,0.9934,3.42,0.54,10.2,7,medium,white,80.47800000000001,0.09195059519371754,30.49645390070922,137.83783783783784,0.7095714285714286,0.009929078014184396
6.4,0.16,0.28,2.2,0.042,33.0,93.0,0.9914,3.31,0.43,11.1,6,medium,white,87.57900000000001,0.07307687916052935,35.483870967741936,173.43749999999997,0.45063636363636356,0.023655913978494626
6.3,0.25,0.23,14.9,0.039,47.0,142.0,0.99705,3.14,0.35,9.7,6,medium,white,76.533,0.08231743169613108,33.098591549295776,153.96825396825395,0.06691610738255033,0.10492957746478873
6.7,0.27,0.25,8.0,0.053,54.0,202.0,0.9961,3.22,0.43,9.3,5,low,white,73.37700000000001,0.09130926584624609,26.732673267326735,138.80597014925374,0.1245125,0.039603960396039604
6.9,0.29,0.23,8.6,0.056,56.0,215.0,0.9967,3.17,0.44,8.8,5,low,white,69.432,0.09937780850328379,26.046511627906977,127.53623188405798,0.11589534883720931,0.04
9.6,0.21,0.28,1.2,0.038,12.0,53.0,0.9926,2.8,0.46,10.6,5,low,white,83.634,0.11478585264366166,22.641509433962266,110.41666666666667,0.8271666666666667,0.022641509433962263
6.6,0.62,0.2,8.7,0.046,81.0,224.0,0.99605,3.17,0.44,9.3,5,low,white,73.37700000000001,0.08994644098286927,36.160714285714285,140.9090909090909,0.11448850574712645,0.03883928571428571
6.4,0.28,0.19,5.4,0.042,67.0,181.0,0.99435,3.31,0.35,10.2,6,medium,white,80.47800000000001,0.07952483908645841,37.01657458563536,159.37499999999997,0.18413888888888888,0.029834254143646412
8.0,0.3,0.28,5.7,0.044,31.0,124.0,0.9948,3.16,0.51,10.2,6,medium,white,80.47800000000001,0.099406048858073,25.0,127.49999999999999,0.17452631578947367,0.04596774193548387
6.4,0.17,0.27,1.5,0.037,20.0,98.0,0.9916,3.46,0.42,11.0,7,medium,white,86.79,0.07374121442562508,20.408163265306122,171.875,0.6610666666666667,0.015306122448979591
7.3,0.21,0.3,10.9,0.037,18.0,112.0,0.997,3.4,0.5,9.6,6,medium,white,75.744,0.0963772708069286,16.071428571428573,131.50684931506848,0.09146788990825688,0.09732142857142857
6.7,0.27,0.25,8.0,0.053,54.0,202.0,0.9961,3.22,0.43,9.3,5,low,white,73.37700000000001,0.09130926584624609,26.732673267326735,138.80597014925374,0.1245125,0.039603960396039604
6.9,0.29,0.23,8.6,0.056,56.0,215.0,0.9967,3.17,0.44,8.8,5,low,white,69.432,0.09937780850328379,26.046511627906977,127.53623188405798,0.11589534883720931,0.04
